GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC03_EST_VC14,HC03_MOE_VC14,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC03_EST_VC16,HC03_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC01_EST_VC21,HC01_MOE_VC21,HC02_EST_VC21,HC02_MOE_VC21,HC03_EST_VC21,HC03_MOE_VC21,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC03_EST_VC22,HC03_MOE_VC22,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC03_EST_VC25,HC03_MOE_VC25,HC01_EST_VC29,HC01_MOE_VC29,HC02_EST_VC29,HC02_MOE_VC29,HC03_EST_VC29,HC03_MOE_VC29,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC03_EST_VC30,HC03_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC03_EST_VC31,HC03_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC03_EST_VC32,HC03_MOE_VC32,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC03_EST_VC35,HC03_MOE_VC35
1400000US36061004400,36061004400,"Census Tract 44, New York County, New York",8266,218,199,98,8067,248,37.2,3.1,66.8,27.2,36.5,3.1,14.4,2.7,19.1,26.7,14.3,2.8,8.1,2.4,16.6,17.4,7.9,2.5,(X),(X),(X),(X),(X),(X),98.7,0.8,94.5,9.4,98.8,0.8,81.8,2.7,34.7,22.3,83.0,2.7,4.4,1.5,32.7,24.8,3.7,1.6,0.2,0.3,9.5,14.5,0.0,0.4,9.8,2.1,17.6,18.2,9.6,2.2,0.0,0.4,0.0,16.1,0.0,0.4,2.5,1.6,0.0,16.1,2.5,1.6,1.3,0.8,5.5,9.4,1.2,0.8,4.2,1.3,5.5,9.4,4.2,1.3,79.2,2.6,34.7,22.3,80.3,2.7,88401,6528,30250,54646,90218,6270,3131,306,104,85,3027,287,17.2,4.8,18.3,28.6,17.1,4.8,31.9,6.6,14.4,21.8,32.5,6.6,50.9,6.5,67.3,33.5,50.4,6.5,0.6,(X),(X),(X),(X),(X)
1400000US36061004500,36061004500,"Census Tract 45, New York County, New York",488,92,19,26,469,95,25.4,12.1,0.0,70.6,26.4,12.2,17.0,16.9,42.1,57.9,16.0,16.3,10.0,8.8,42.1,57.9,8.7,8.8,(X),(X),(X),(X),(X),(X),100.0,6.9,100.0,70.6,100.0,7.2,79.1,10.7,57.9,57.9,80.0,11.4,0.0,6.9,0.0,70.6,0.0,7.2,0.0,6.9,0.0,70.6,0.0,7.2,17.8,9.6,42.1,57.9,16.8,10.3,0.0,6.9,0.0,70.6,0.0,7.2,3.1,4.9,0.0,70.6,3.2,5.1,0.0,6.9,0.0,70.6,0.0,7.2,2.3,3.6,57.9,57.9,0.0,7.2,76.8,10.9,0.0,70.6,80.0,11.4,112500,61496,175341,293812,109688,60250,189,97,8,20,181,91,0.0,16.8,0.0,100.0,0.0,17.5,21.2,18.9,100.0,100.0,17.7,18.8,78.8,18.9,0.0,100.0,82.3,18.8,0.0,(X),(X),(X),(X),(X)
1400000US36061004700,36061004700,"Census Tract 47, New York County, New York",1301,139,71,65,1230,130,32.6,6.8,57.7,43.9,31.1,6.3,10.6,4.8,0.0,36.4,11.2,5.0,11.3,6.6,35.2,38.1,9.9,6.9,(X),(X),(X),(X),(X),(X),97.0,2.6,94.4,11.3,97.2,2.8,94.3,3.5,94.4,11.3,94.3,3.8,0.0,2.7,0.0,36.4,0.0,2.8,0.0,2.7,0.0,36.4,0.0,2.8,2.7,2.2,0.0,36.4,2.8,2.4,0.0,2.7,0.0,36.4,0.0,2.8,0.0,2.7,0.0,36.4,0.0,2.8,3.0,2.6,5.6,11.3,2.8,2.8,6.7,4.2,14.1,28.4,6.3,4.2,88.7,5.1,80.3,30.4,89.2,5.2,90547,27688,34125,44985,99143,25504,435,131,32,56,403,120,11.0,13.1,100.0,54.4,4.0,6.0,21.4,12.4,0.0,54.4,23.1,13.3,67.6,16.3,0.0,54.4,73.0,14.2,0.0,(X),(X),(X),(X),(X)
1400000US36061004800,36061004800,"Census Tract 48, New York County, New York",3652,202,71,43,3581,204,23.1,3.3,66.2,29.9,22.3,3.5,9.8,3.1,33.8,29.9,9.3,3.2,7.1,3.1,78.9,32.7,5.6,3.1,(X),(X),(X),(X),(X),(X),99.8,0.3,100.0,36.4,99.8,0.3,78.9,3.9,45.1,31.3,79.6,4.0,0.8,0.9,0.0,36.4,0.8,0.9,0.0,1.0,0.0,36.4,0.0,1.0,16.3,3.7,21.1,32.7,16.3,3.8,0.3,0.5,0.0,36.4,0.3,0.5,3.5,2.0,33.8,29.9,2.8,2.2,0.2,0.3,0.0,36.4,0.2,0.3,5.9,2.3,33.8,29.9,5.4,2.7,76.1,4.1,45.1,31.3,76.7,4.2,85556,16605,13125,6447,87199,18744,912,179,39,33,873,185,5.9,4.5,38.5,53.8,4.5,4.3,31.0,11.6,61.5,53.8,29.7,11.9,63.0,11.4,0.0,49.3,65.9,11.7,0.0,(X),(X),(X),(X),(X)
1400000US36061004900,36061004900,"Census Tract 49, New York County, New York",2636,197,0,123,2636,197,25.5,5.4,-,**,25.5,5.4,7.1,3.9,-,**,7.1,3.9,5.4,3.4,-,**,5.4,3.4,(X),(X),(X),(X),(X),(X),98.8,1.2,-,**,98.8,1.2,88.2,4.8,-,**,88.2,4.8,2.3,1.9,-,**,2.3,1.9,0.0,1.3,-,**,0.0,1.3,7.7,4.2,-,**,7.7,4.2,0.0,1.3,-,**,0.0,1.3,0.6,1.0,-,**,0.6,1.0,1.2,1.2,-,**,1.2,1.2,2.0,1.7,-,**,2.0,1.7,87.2,4.9,-,**,87.2,4.9,97675,14686,-,**,97675,14686,549,152,0,123,549,152,1.6,2.7,-,**,1.6,2.7,28.1,15.0,-,**,28.1,15.0,70.3,14.9,-,**,70.3,14.9,1.8,(X),(X),(X),(X),(X)
1400000US36061005000,36061005000,"Census Tract 50, New York County, New York",3205,204,15,19,3190,199,22.6,3.9,46.7,53.3,22.5,4.0,10.8,3.0,0.0,79.5,10.9,3.0,5.7,2.6,53.3,53.3,5.5,2.5,(X),(X),(X),(X),(X),(X),99.4,0.7,53.3,53.3,99.6,0.6,90.4,3.2,0.0,79.5,90.8,3.2,0.5,0.6,53.3,53.3,0.3,0.5,0.0,1.1,0.0,79.5,0.0,1.1,8.1,3.1,0.0,79.5,8.2,3.1,0.0,1.1,0.0,79.5,0.0,1.1,0.3,0.6,0.0,79.5,0.3,0.6,0.6,0.7,46.7,53.3,0.4,0.6,3.6,2.4,0.0,79.5,3.6,2.5,87.1,3.5,0.0,79.5,87.5,3.5,116987,18500,4844,103137,117321,18964,1093,169,7,14,1086,171,14.7,6.7,0.0,100.0,14.8,6.8,27.8,7.8,100.0,100.0,27.3,7.7,57.5,8.7,0.0,100.0,57.8,8.7,0.2,(X),(X),(X),(X),(X)
1400000US36061005200,36061005200,"Census Tract 52, New York County, New York",1382,114,12,18,1370,115,26.3,7.1,0.0,88.8,26.6,7.1,21.2,5.1,0.0,88.8,21.4,5.1,5.9,3.6,0.0,88.8,5.9,3.6,(X),(X),(X),(X),(X),(X),95.1,4.3,100.0,88.8,95.0,4.4,83.8,6.8,100.0,88.8,83.6,6.8,0.7,1.1,0.0,88.8,0.7,1.1,0.0,2.5,0.0,88.8,0.0,2.5,8.8,5.3,0.0,88.8,8.8,5.3,0.0,2.5,0.0,88.8,0.0,2.5,1.8,2.0,0.0,88.8,1.8,2.0,4.9,4.3,0.0,88.8,5.0,4.4,3.9,2.9,0.0,88.8,3.9,3.0,81.7,7.0,100.0,88.8,81.5,7.0,144688,42971,-,**,142813,44362,702,119,0,123,702,119,8.5,4.5,-,**,8.5,4.5,29.9,10.0,-,**,29.9,10.0,61.5,10.2,-,**,61.5,10.2,0.9,(X),(X),(X),(X),(X)
1400000US36061005400,36061005400,"Census Tract 54, New York County, New York",2289,170,42,37,2247,179,28.5,5.7,0.0,47.5,29.0,5.8,11.1,4.7,0.0,47.5,11.3,4.7,6.7,4.2,0.0,47.5,6.9,4.3,(X),(X),(X),(X),(X),(X),98.0,2.4,100.0,47.5,98.0,2.4,90.4,4.3,100.0,47.5,90.2,4.4,0.0,1.5,0.0,47.5,0.0,1.5,0.0,1.5,0.0,47.5,0.0,1.5,5.7,3.8,0.0,47.5,5.8,3.9,0.0,1.5,0.0,47.5,0.0,1.5,2.0,2.4,0.0,47.5,2.0,2.4,2.0,2.4,0.0,47.5,2.0,2.4,4.6,3.0,73.8,46.6,3.3,2.9,87.1,4.8,26.2,46.6,88.2,4.8,110819,19310,31694,129551,111106,18974,697,126,31,34,666,135,8.5,6.0,0.0,55.3,8.9,6.1,36.4,13.2,100.0,55.3,33.5,13.2,55.1,11.9,0.0,55.3,57.7,12.4,0.5,(X),(X),(X),(X),(X)
1400000US36061005501,36061005501,"Census Tract 55.01, New York County, New York",2038,201,0,123,2038,201,31.0,6.2,-,**,31.0,6.2,18.3,5.9,-,**,18.3,5.9,2.7,1.8,-,**,2.7,1.8,(X),(X),(X),(X),(X),(X),99.2,1.3,-,**,99.2,1.3,86.2,5.7,-,**,86.2,5.7,3.1,2.4,-,**,3.1,2.4,0.0,1.7,-,**,0.0,1.7,8.1,4.8,-,**,8.1,4.8,0.0,1.7,-,**,0.0,1.7,1.8,2.7,-,**,1.8,2.7,0.8,1.3,-,**,0.8,1.3,6.3,3.4,-,**,6.3,3.4,79.9,6.5,-,**,79.9,6.5,111654,15656,-,**,111654,15656,785,146,0,123,785,146,9.3,6.9,-,**,9.3,6.9,20.5,8.7,-,**,20.5,8.7,70.2,9.9,-,**,70.2,9.9,0.0,(X),(X),(X),(X),(X)
1400000US36061005502,36061005502,"Census Tract 55.02, New York County, New York",1024,92,46,40,978,98,21.2,6.5,78.3,35.6,18.5,6.7,9.7,5.1,0.0,45.4,10.1,5.3,10.5,4.4,34.8,42.7,9.4,4.6,(X),(X),(X),(X),(X),(X),100.0,3.4,100.0,45.4,100.0,3.5,81.9,7.9,30.4,40.4,84.4,7.5,2.0,2.9,0.0,45.4,2.0,3.0,0.0,3.4,0.0,45.4,0.0,3.5,14.4,7.5,69.6,40.4,11.8,6.8,0.0,3.4,0.0,45.4,0.0,3.5,1.8,2.1,0.0,45.4,1.8,2.1,0.0,3.4,0.0,45.4,0.0,3.5,2.1,2.2,0.0,45.4,2.2,2.3,80.8,8.0,30.4,40.4,83.1,7.6,111814,22368,17083,22198,117250,30423,341,89,32,37,309,86,2.9,4.7,31.3,56.2,0.0,10.7,25.8,14.7,68.8,56.2,21.4,13.1,71.3,14.3,0.0,54.4,78.6,13.1,4.3,(X),(X),(X),(X),(X)
1400000US36061005600,36061005600,"Census Tract 56, New York County, New York",1542,138,53,40,1489,143,9.6,3.3,20.8,34.3,9.2,3.3,9.9,5.5,0.0,42.3,10.3,5.7,3.0,2.4,20.8,34.3,2.4,2.2,(X),(X),(X),(X),(X),(X),99.2,1.4,100.0,42.3,99.1,1.4,77.0,6.9,54.7,41.8,77.8,7.0,2.9,2.4,45.3,41.8,1.3,2.0,0.0,2.2,0.0,42.3,0.0,2.3,11.5,4.6,0.0,42.3,11.9,4.7,0.0,2.2,0.0,42.3,0.0,2.3,7.8,6.0,0.0,42.3,8.1,6.2,0.8,1.4,0.0,42.3,0.9,1.4,12.8,5.4,22.6,36.0,12.5,5.4,70.6,6.8,54.7,41.8,71.2,7.1,131250,46326,22153,156022,135417,45287,351,105,12,20,339,104,3.4,5.7,100.0,88.8,0.0,9.8,17.4,9.3,0.0,88.8,18.0,9.4,79.2,9.2,0.0,88.8,82.0,9.4,0.8,(X),(X),(X),(X),(X)
1400000US36061005700,36061005700,"Census Tract 57, New York County, New York",1510,101,32,50,1478,104,35.5,6.9,100.0,54.4,34.1,6.5,12.7,4.2,0.0,54.4,13.0,4.3,2.5,2.8,0.0,54.4,2.6,2.9,(X),(X),(X),(X),(X),(X),100.0,2.3,100.0,54.4,100.0,2.3,93.0,4.4,100.0,54.4,92.9,4.5,0.0,2.3,0.0,54.4,0.0,2.3,0.0,2.3,0.0,54.4,0.0,2.3,6.2,4.1,0.0,54.4,6.4,4.2,0.0,2.3,0.0,54.4,0.0,2.3,0.7,1.1,0.0,54.4,0.7,1.2,0.0,2.3,0.0,54.4,0.0,2.3,1.3,1.4,0.0,54.4,1.4,1.5,92.5,4.4,100.0,54.4,92.3,4.5,119643,16452,-,**,120682,18223,541,117,0,123,541,117,15.9,10.7,-,**,15.9,10.7,21.6,9.9,-,**,21.6,9.9,62.5,11.8,-,**,62.5,11.8,1.9,(X),(X),(X),(X),(X)
1400000US36061005800,36061005800,"Census Tract 58, New York County, New York",1980,160,13,21,1967,158,9.5,3.0,0.0,85.4,9.6,3.0,4.6,3.0,0.0,85.4,4.7,3.0,13.5,6.7,100.0,85.4,12.9,6.6,(X),(X),(X),(X),(X),(X),98.2,2.1,100.0,85.4,98.2,2.1,75.2,7.9,100.0,85.4,75.0,7.9,3.4,2.9,0.0,85.4,3.5,2.9,0.0,1.7,0.0,85.4,0.0,1.8,18.7,7.0,0.0,85.4,18.9,7.0,0.0,1.7,0.0,85.4,0.0,1.8,0.9,1.5,0.0,85.4,0.9,1.5,1.8,2.1,0.0,85.4,1.8,2.1,6.5,4.4,0.0,85.4,6.6,4.4,70.4,8.4,100.0,85.4,70.2,8.5,133641,57064,-,**,133995,59659,467,117,0,123,467,117,0.0,7.2,-,**,0.0,7.2,31.7,15.9,-,**,31.7,15.9,68.3,15.9,-,**,68.3,15.9,0.0,(X),(X),(X),(X),(X)
1400000US36061005900,36061005900,"Census Tract 59, New York County, New York",3007,186,25,31,2982,187,34.6,4.9,0.0,61.6,34.9,4.9,8.5,4.0,60.0,59.6,8.0,3.8,11.7,4.7,60.0,59.6,11.3,4.8,(X),(X),(X),(X),(X),(X),99.6,0.6,100.0,61.6,99.6,0.7,89.4,4.0,60.0,59.6,89.7,4.0,1.0,1.0,40.0,59.6,0.7,0.9,0.0,1.2,0.0,61.6,0.0,1.2,8.0,3.7,0.0,61.6,8.1,3.7,0.0,1.2,0.0,61.6,0.0,1.2,1.2,1.2,0.0,61.6,1.2,1.2,0.4,0.6,0.0,61.6,0.4,0.7,7.9,3.7,0.0,61.6,8.0,3.8,82.3,5.3,60.0,59.6,82.5,5.3,90982,38429,12083,65983,98333,37856,738,175,25,31,713,171,2.8,3.1,0.0,61.6,2.9,3.2,31.2,11.3,60.0,59.6,30.2,12.2,66.0,11.4,40.0,59.6,66.9,12.3,1.1,(X),(X),(X),(X),(X)
1400000US36061006000,36061006000,"Census Tract 60, New York County, New York",2381,116,37,39,2344,126,54.5,4.7,62.2,51.3,54.4,4.8,16.6,4.7,0.0,50.6,16.9,4.8,4.0,2.3,37.8,51.3,3.5,2.2,(X),(X),(X),(X),(X),(X),99.2,1.0,100.0,50.6,99.2,1.0,87.1,5.2,86.5,42.4,87.1,5.3,3.8,4.2,0.0,50.6,3.8,4.3,0.0,1.5,0.0,50.6,0.0,1.5,6.9,3.0,13.5,42.4,6.8,3.0,0.0,1.5,0.0,50.6,0.0,1.5,1.4,2.0,0.0,50.6,1.5,2.1,0.8,1.0,0.0,50.6,0.8,1.0,2.6,2.4,0.0,50.6,2.7,2.5,86.4,4.9,86.5,42.4,86.3,5.0,102356,29979,48125,37505,110536,30444,1222,192,23,29,1199,192,32.9,8.3,78.3,71.3,32.0,8.3,28.5,10.7,21.7,71.3,28.6,10.8,38.6,9.8,0.0,64.2,39.4,10.0,0.0,(X),(X),(X),(X),(X)
1400000US36061006100,36061006100,"Census Tract 61, New York County, New York",2040,182,12,19,2028,183,23.5,4.3,100.0,88.8,23.0,4.4,5.1,2.5,0.0,88.8,5.1,2.5,14.0,5.5,100.0,88.8,13.5,5.5,(X),(X),(X),(X),(X),(X),98.3,1.6,100.0,88.8,98.3,1.6,89.4,3.9,100.0,88.8,89.3,3.9,0.6,1.0,0.0,88.8,0.6,1.0,0.0,1.7,0.0,88.8,0.0,1.7,5.3,3.2,0.0,88.8,5.4,3.2,0.0,1.7,0.0,88.8,0.0,1.7,2.9,2.3,0.0,88.8,3.0,2.3,1.7,1.6,0.0,88.8,1.7,1.6,4.5,3.5,100.0,88.8,3.9,3.4,87.1,4.6,0.0,88.8,87.6,4.5,108796,19810,-,**,109352,19378,685,141,0,123,685,141,2.3,3.8,-,**,2.3,3.8,25.8,8.9,-,**,25.8,8.9,71.8,9.5,-,**,71.8,9.5,0.6,(X),(X),(X),(X),(X)
1400000US36061006200,36061006200,"Census Tract 62, New York County, New York",1670,77,40,31,1630,80,27.5,5.0,100.0,48.7,25.7,5.1,15.3,3.8,12.5,22.5,15.3,3.9,13.8,5.5,55.0,48.2,12.8,5.2,(X),(X),(X),(X),(X),(X),96.5,2.5,55.0,39.4,97.5,2.1,69.2,6.9,55.0,39.4,69.6,6.9,8.0,4.7,0.0,48.7,8.2,4.8,0.5,0.9,0.0,48.7,0.6,0.9,16.7,5.0,0.0,48.7,17.1,5.1,0.0,2.1,0.0,48.7,0.0,2.1,2.0,2.8,0.0,48.7,2.0,2.9,3.5,2.5,45.0,39.4,2.5,2.1,12.5,5.4,45.0,39.4,11.7,5.4,59.8,7.6,55.0,39.4,59.9,7.6,92582,11935,9773,1991,93402,8465,682,111,5,10,677,110,10.6,8.8,0.0,100.0,10.6,8.9,48.2,11.4,0.0,100.0,48.6,11.5,41.2,8.1,100.0,100.0,40.8,8.2,1.3,(X),(X),(X),(X),(X)
1400000US36061006300,36061006300,"Census Tract 63, New York County, New York",3679,258,107,64,3572,262,27.0,4.4,60.7,26.4,26.0,4.5,11.3,3.7,14.0,20.4,11.2,3.8,7.9,2.8,71.0,29.9,6.0,2.5,(X),(X),(X),(X),(X),(X),96.7,2.9,100.0,27.3,96.6,3.0,90.4,4.1,100.0,27.3,90.1,4.2,1.5,2.0,0.0,27.3,1.6,2.0,0.3,0.5,0.0,27.3,0.3,0.5,4.1,2.1,0.0,27.3,4.2,2.1,0.0,0.9,0.0,27.3,0.0,1.0,0.4,0.7,0.0,27.3,0.4,0.7,3.3,2.9,0.0,27.3,3.4,3.0,2.9,1.6,15.0,20.0,2.5,1.5,88.4,4.1,85.0,20.0,88.5,4.2,121250,34784,26583,110128,124261,33180,1169,201,15,22,1154,198,5.0,4.3,0.0,79.5,5.1,4.4,31.8,9.9,100.0,79.5,30.9,9.9,63.1,9.4,0.0,79.5,64.0,9.4,0.0,(X),(X),(X),(X),(X)
1400000US36061006400,36061006400,"Census Tract 64, New York County, New York",4535,223,147,117,4388,231,23.0,3.4,53.1,37.1,22.0,3.6,6.9,2.6,6.8,15.6,6.9,2.7,9.3,3.3,44.2,39.6,8.1,3.2,(X),(X),(X),(X),(X),(X),98.1,1.7,70.1,41.2,99.0,0.9,84.4,3.5,47.6,37.6,85.7,3.6,1.0,0.9,0.0,21.0,1.1,1.0,0.0,0.8,0.0,21.0,0.0,0.8,10.1,2.8,15.6,23.9,9.9,3.0,0.0,0.8,0.0,21.0,0.0,0.8,2.5,2.0,6.8,15.6,2.4,2.1,1.9,1.7,29.9,41.2,1.0,0.9,7.4,2.7,36.7,39.9,6.4,2.4,80.6,3.6,47.6,37.6,81.7,3.8,86713,10152,43917,59715,88721,11038,1204,165,48,45,1156,171,11.4,6.6,0.0,44.4,11.9,6.9,36.0,9.9,52.1,52.1,35.4,9.8,52.6,10.4,47.9,52.1,52.8,10.3,0.8,(X),(X),(X),(X),(X)
1400000US36061006500,36061006500,"Census Tract 65, New York County, New York",3135,221,72,79,3063,216,18.3,5.1,100.0,36.1,16.4,4.8,4.5,2.5,0.0,36.1,4.6,2.6,8.0,3.5,19.4,39.2,7.7,3.4,(X),(X),(X),(X),(X),(X),96.1,3.3,100.0,36.1,96.0,3.4,85.0,5.0,100.0,36.1,84.6,5.2,3.2,2.7,0.0,36.1,3.3,2.7,0.0,1.1,0.0,36.1,0.0,1.1,5.3,2.6,0.0,36.1,5.4,2.7,0.0,1.1,0.0,36.1,0.0,1.1,2.7,2.0,0.0,36.1,2.7,2.1,3.9,3.3,0.0,36.1,4.0,3.4,4.4,2.5,0.0,36.1,4.5,2.6,83.7,4.7,100.0,36.1,83.3,4.9,66079,11923,12955,3321,67312,13641,612,163,0,123,612,163,5.6,5.8,-,**,5.6,5.8,34.3,13.4,-,**,34.3,13.4,60.1,13.0,-,**,60.1,13.0,2.8,(X),(X),(X),(X),(X)
1400000US36061006600,36061006600,"Census Tract 66, New York County, New York",6214,222,601,209,5613,262,26.9,2.9,47.3,16.1,24.7,3.2,13.3,2.7,27.5,17.2,11.8,3.0,14.3,3.8,69.4,17.2,8.4,3.0,(X),(X),(X),(X),(X),(X),94.2,2.7,86.2,14.1,95.1,2.6,71.3,4.7,32.1,17.9,75.5,4.8,5.6,1.6,8.2,8.1,5.3,1.7,0.0,0.6,0.0,5.7,0.0,0.6,10.7,3.2,14.8,14.9,10.3,3.5,0.0,0.6,0.0,5.7,0.0,0.6,6.6,3.1,31.1,20.2,4.0,2.2,5.8,2.7,13.8,14.1,4.9,2.6,18.3,3.8,52.7,22.1,14.6,3.7,62.2,3.8,10.5,13.0,67.8,4.0,70027,8511,10199,2089,80165,10784,2084,224,308,164,1776,245,17.8,6.8,57.5,29.6,10.9,6.4,25.0,9.2,12.7,17.5,27.2,9.6,57.1,8.9,29.9,25.8,61.9,10.0,0.6,(X),(X),(X),(X),(X)
1400000US36061006700,36061006700,"Census Tract 67, New York County, New York",3541,183,187,119,3354,232,14.0,4.7,34.2,31.1,12.9,4.6,7.1,2.8,42.2,34.7,5.2,1.5,8.8,4.0,65.8,31.1,5.6,2.6,(X),(X),(X),(X),(X),(X),97.4,2.4,100.0,17.0,97.3,2.5,86.4,4.2,79.7,28.0,86.7,4.2,1.3,1.8,0.0,17.0,1.4,1.9,0.0,1.0,0.0,17.0,0.0,1.0,6.8,3.7,0.0,17.0,7.2,3.9,0.0,1.0,0.0,17.0,0.0,1.0,2.9,2.2,20.3,28.0,1.9,1.7,2.6,2.4,0.0,17.0,2.7,2.5,5.9,2.2,20.3,28.0,5.1,2.3,83.3,4.1,79.7,28.0,83.5,4.2,76806,8826,16637,11704,81433,10567,750,146,79,84,671,127,10.9,9.3,51.9,51.9,6.1,5.1,30.9,11.7,0.0,34.0,34.6,12.9,58.1,13.2,48.1,51.9,59.3,12.6,0.7,(X),(X),(X),(X),(X)
1400000US36061006800,36061006800,"Census Tract 68, New York County, New York",3676,233,241,128,3435,246,18.8,4.1,51.0,31.5,16.6,3.7,3.7,1.5,0.0,13.5,3.9,1.5,12.4,4.3,71.8,23.9,8.2,3.2,(X),(X),(X),(X),(X),(X),97.5,2.3,94.2,10.9,97.7,2.4,78.7,5.7,35.3,27.0,81.8,5.3,6.7,3.9,48.1,30.1,3.8,2.9,0.0,0.9,0.0,13.5,0.0,1.0,9.6,3.0,7.1,11.6,9.8,3.1,0.0,0.9,0.0,13.5,0.0,1.0,2.4,2.3,3.7,7.4,2.3,2.5,2.5,2.3,5.8,10.9,2.3,2.4,6.9,3.1,29.5,28.1,5.3,2.4,74.8,5.9,29.9,26.5,77.9,5.6,96905,14297,8700,2716,105270,11512,552,149,0,123,552,149,5.8,6.3,-,**,5.8,6.3,23.0,12.5,-,**,23.0,12.5,71.2,13.6,-,**,71.2,13.6,1.3,(X),(X),(X),(X),(X)
1400000US36061006900,36061006900,"Census Tract 69, New York County, New York",1233,111,40,33,1193,113,16.1,4.9,0.0,48.7,16.7,5.1,18.1,4.0,0.0,48.7,18.7,4.2,6.3,5.4,47.5,39.8,4.9,5.2,(X),(X),(X),(X),(X),(X),98.3,1.9,77.5,33.3,99.0,1.5,88.2,7.6,77.5,33.3,88.6,7.6,2.6,3.4,0.0,48.7,2.7,3.5,0.0,2.8,0.0,48.7,0.0,2.9,6.7,5.2,0.0,48.7,7.0,5.4,0.0,2.8,0.0,48.7,0.0,2.9,0.7,1.2,0.0,48.7,0.8,1.2,1.7,1.9,22.5,33.3,1.0,1.5,8.4,5.3,0.0,48.7,8.6,5.5,81.6,8.6,77.5,33.3,81.7,8.7,151927,34619,20227,21551,161705,29904,494,99,0,123,494,99,0.0,6.8,-,**,0.0,6.8,28.5,12.9,-,**,28.5,12.9,71.5,12.9,-,**,71.5,12.9,0.0,(X),(X),(X),(X),(X)
1400000US36061007000,36061007000,"Census Tract 70, New York County, New York",5060,263,74,44,4986,265,24.7,3.2,68.9,34.4,24.0,3.2,6.6,2.1,6.8,18.5,6.6,2.1,4.3,2.1,27.0,35.4,4.0,2.0,(X),(X),(X),(X),(X),(X),99.3,0.8,100.0,35.5,99.3,0.8,83.7,3.5,63.5,35.2,84.0,3.6,3.7,2.0,16.2,28.3,3.5,2.0,0.4,0.6,0.0,35.5,0.4,0.6,9.8,2.1,13.5,20.7,9.8,2.2,0.0,0.7,0.0,35.5,0.0,0.7,1.8,1.4,6.8,18.5,1.7,1.3,0.7,0.8,0.0,35.5,0.7,0.8,4.8,2.3,31.1,34.4,4.4,2.3,80.7,3.8,39.2,37.6,81.3,4.0,102391,14784,20833,14570,104402,14017,1250,184,15,17,1235,184,8.3,4.2,66.7,66.7,7.6,4.0,22.3,10.1,33.3,66.7,22.2,10.2,69.4,10.9,0.0,79.5,70.2,10.9,0.0,(X),(X),(X),(X),(X)
