GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC03_EST_VC14,HC03_MOE_VC14,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC03_EST_VC16,HC03_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC01_EST_VC21,HC01_MOE_VC21,HC02_EST_VC21,HC02_MOE_VC21,HC03_EST_VC21,HC03_MOE_VC21,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC03_EST_VC22,HC03_MOE_VC22,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC03_EST_VC25,HC03_MOE_VC25,HC01_EST_VC29,HC01_MOE_VC29,HC02_EST_VC29,HC02_MOE_VC29,HC03_EST_VC29,HC03_MOE_VC29,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC03_EST_VC30,HC03_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC03_EST_VC31,HC03_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC03_EST_VC32,HC03_MOE_VC32,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC03_EST_VC35,HC03_MOE_VC35
1400000US36067016100,36067016100,"Census Tract 161, Onondaga County, New York",824,57,31,27,793,61,33.4,6.5,100.0,53.3,30.8,7.0,38.8,6.4,0.0,53.3,40.4,6.6,7.0,5.4,0.0,53.3,7.3,5.6,(X),(X),(X),(X),(X),(X),100.0,3.9,100.0,53.3,100.0,4.0,84.0,6.6,100.0,53.3,83.4,6.9,1.7,2.1,0.0,53.3,1.8,2.2,0.0,3.9,0.0,53.3,0.0,4.0,13.8,6.1,0.0,53.3,14.4,6.3,0.0,3.9,0.0,53.3,0.0,4.0,0.5,0.9,0.0,53.3,0.5,1.0,0.0,3.9,0.0,53.3,0.0,4.0,2.5,3.1,0.0,53.3,2.6,3.2,81.9,6.9,100.0,53.3,81.2,7.2,67885,10995,16625,22515,70469,9321,517,64,21,22,496,65,13.9,7.1,66.7,49.8,11.7,6.6,26.9,10.4,33.3,49.8,26.6,10.8,59.2,11.1,0.0,64.7,61.7,11.5,0.0,(X),(X),(X),(X),(X)
1400000US36067016200,36067016200,"Census Tract 162, Onondaga County, New York",913,62,27,24,886,70,24.5,5.0,18.5,36.9,24.7,5.0,26.7,9.5,81.5,36.9,25.1,9.7,7.7,4.2,18.5,36.9,7.3,4.3,(X),(X),(X),(X),(X),(X),99.6,1.1,100.0,57.1,99.5,1.1,86.3,6.8,100.0,57.1,85.9,7.0,1.6,2.3,0.0,57.1,1.7,2.4,11.6,6.3,0.0,57.1,12.0,6.5,0.0,3.5,0.0,57.1,0.0,3.6,0.0,3.5,0.0,57.1,0.0,3.6,0.0,3.5,0.0,57.1,0.0,3.6,0.4,1.1,0.0,57.1,0.5,1.1,2.4,2.7,0.0,57.1,2.5,2.8,83.9,7.7,100.0,57.1,83.4,7.9,47694,6215,24625,40709,47879,9835,637,76,27,24,610,82,8.9,5.0,18.5,36.9,8.5,4.9,42.1,13.8,81.5,36.9,40.3,13.9,49.0,13.0,0.0,57.1,51.1,13.5,3.8,(X),(X),(X),(X),(X)
1400000US36067016300,36067016300,"Census Tract 163, Onondaga County, New York",2627,130,75,76,2552,158,33.0,4.3,21.3,37.6,33.3,4.5,35.5,3.6,21.3,36.5,35.9,3.8,10.0,4.9,57.3,52.0,8.6,5.0,(X),(X),(X),(X),(X),(X),100.0,1.2,100.0,33.5,100.0,1.3,93.9,4.6,100.0,33.5,93.7,4.7,1.4,1.9,0.0,33.5,1.4,2.0,4.2,4.0,0.0,33.5,4.3,4.1,0.2,0.4,0.0,33.5,0.2,0.4,0.0,1.2,0.0,33.5,0.0,1.3,0.3,0.6,0.0,33.5,0.3,0.6,0.0,1.2,0.0,33.5,0.0,1.3,1.9,1.8,0.0,33.5,2.0,1.9,92.6,4.7,100.0,33.5,92.4,4.8,79267,11946,9680,41173,82632,12961,1802,156,16,25,1786,161,9.9,4.2,0.0,74.1,10.0,4.2,21.9,6.6,0.0,74.1,22.1,6.7,68.3,6.5,100.0,74.1,68.0,6.5,0.0,(X),(X),(X),(X),(X)
1400000US36067016400,36067016400,"Census Tract 164, Onondaga County, New York",1676,101,17,18,1659,102,44.0,5.7,100.0,71.9,43.4,5.8,26.6,3.6,0.0,71.9,26.9,3.6,2.9,2.2,0.0,71.9,2.9,2.2,(X),(X),(X),(X),(X),(X),100.0,1.9,100.0,71.9,100.0,1.9,96.2,3.3,100.0,71.9,96.2,3.3,3.4,3.2,0.0,71.9,3.4,3.2,0.0,1.9,0.0,71.9,0.0,1.9,0.4,0.8,0.0,71.9,0.4,0.8,0.0,1.9,0.0,71.9,0.0,1.9,0.0,1.9,0.0,71.9,0.0,1.9,0.0,1.9,0.0,71.9,0.0,1.9,2.1,2.6,0.0,71.9,2.1,2.6,94.2,4.0,100.0,71.9,94.1,4.0,58929,6490,15139,1987,59362,6131,996,100,9,15,987,100,10.8,4.4,100.0,98.9,10.0,4.3,25.5,9.1,0.0,98.9,25.7,9.2,63.7,8.8,0.0,98.9,64.2,8.9,1.2,(X),(X),(X),(X),(X)
1400000US36067016501,36067016501,"Census Tract 165.01, Onondaga County, New York",695,44,8,12,687,47,48.3,9.6,0.0,100.0,48.9,9.7,39.3,8.8,100.0,100.0,38.6,9.0,11.1,9.0,0.0,100.0,11.2,9.1,(X),(X),(X),(X),(X),(X),100.0,4.6,100.0,100.0,100.0,4.6,100.0,4.6,100.0,100.0,100.0,4.6,0.0,4.6,0.0,100.0,0.0,4.6,0.0,4.6,0.0,100.0,0.0,4.6,0.0,4.6,0.0,100.0,0.0,4.6,0.0,4.6,0.0,100.0,0.0,4.6,0.0,4.6,0.0,100.0,0.0,4.6,0.0,4.6,0.0,100.0,0.0,4.6,0.0,4.6,0.0,100.0,0.0,4.6,100.0,4.6,100.0,100.0,100.0,4.6,71202,20155,-,**,71587,19092,571,57,8,12,563,58,9.1,4.8,0.0,100.0,9.2,4.9,20.8,11.1,100.0,100.0,19.7,11.2,70.1,12.4,0.0,100.0,71.0,12.5,3.7,(X),(X),(X),(X),(X)
1400000US36067016502,36067016502,"Census Tract 165.02, Onondaga County, New York",1692,100,81,34,1611,95,36.6,4.0,43.2,26.6,36.3,4.0,36.8,4.8,35.8,25.5,36.8,5.1,5.1,3.3,38.3,27.2,3.5,3.1,(X),(X),(X),(X),(X),(X),99.6,0.7,100.0,31.8,99.6,0.8,97.6,1.8,93.8,13.0,97.8,1.7,0.0,1.9,0.0,31.8,0.0,2.0,0.6,0.7,6.2,13.0,0.3,0.5,1.4,1.4,0.0,31.8,1.5,1.5,0.0,1.9,0.0,31.8,0.0,2.0,0.0,1.9,0.0,31.8,0.0,2.0,0.4,0.7,0.0,31.8,0.4,0.8,0.0,1.9,0.0,31.8,0.0,2.0,97.6,1.8,93.8,13.0,97.8,1.7,65390,3966,13750,6823,66705,4922,1260,83,33,29,1227,85,13.4,3.6,45.5,50.8,12.6,3.4,34.9,7.2,54.5,50.8,34.4,7.2,51.7,7.4,0.0,51.6,53.1,7.4,2.4,(X),(X),(X),(X),(X)
1400000US36067016600,36067016600,"Census Tract 166, Onondaga County, New York",1742,111,15,16,1727,110,45.2,4.5,80.0,33.3,44.9,4.5,27.6,4.4,20.0,33.3,27.6,4.4,5.5,2.8,20.0,33.3,5.3,2.8,(X),(X),(X),(X),(X),(X),100.0,1.8,100.0,76.6,100.0,1.9,98.6,1.7,100.0,76.6,98.6,1.7,0.0,1.8,0.0,76.6,0.0,1.9,0.0,1.8,0.0,76.6,0.0,1.9,1.4,1.7,0.0,76.6,1.4,1.7,0.0,1.8,0.0,76.6,0.0,1.9,0.0,1.8,0.0,76.6,0.0,1.9,0.0,1.8,0.0,76.6,0.0,1.9,0.6,0.8,0.0,76.6,0.6,0.8,98.0,1.9,100.0,76.6,98.0,1.9,73039,10636,14583,138038,73064,10637,1217,95,10,13,1207,94,13.6,4.4,0.0,93.8,13.8,4.4,35.5,6.6,30.0,54.5,35.5,6.6,50.9,6.4,70.0,54.5,50.7,6.4,0.9,(X),(X),(X),(X),(X)
1400000US36067016700,36067016700,"Census Tract 167, Onondaga County, New York",1075,75,31,28,1044,86,48.7,6.6,19.4,35.9,49.5,6.6,29.2,5.7,0.0,53.3,30.1,5.9,3.7,3.5,19.4,35.9,3.3,3.4,(X),(X),(X),(X),(X),(X),100.0,3.0,100.0,53.3,100.0,3.1,97.3,3.9,100.0,53.3,97.2,4.0,0.0,3.0,0.0,53.3,0.0,3.1,0.0,3.0,0.0,53.3,0.0,3.1,0.0,3.0,0.0,53.3,0.0,3.1,2.7,3.9,0.0,53.3,2.8,4.0,0.0,3.0,0.0,53.3,0.0,3.1,0.0,3.0,0.0,53.3,0.0,3.1,3.6,4.1,0.0,53.3,3.7,4.2,96.4,4.1,100.0,53.3,96.3,4.2,118194,18395,"250,000+",***,118056,17071,793,78,25,26,768,85,16.0,5.2,0.0,59.3,16.5,5.3,31.8,9.9,32.0,52.3,31.8,10.0,52.2,10.3,68.0,52.3,51.7,10.4,2.5,(X),(X),(X),(X),(X)
1400000US36067016801,36067016801,"Census Tract 168.01, Onondaga County, New York",757,54,18,11,739,53,41.3,4.8,16.7,23.5,41.9,5.0,27.6,3.7,66.7,35.2,26.7,3.8,4.6,1.9,77.8,26.9,2.8,1.7,(X),(X),(X),(X),(X),(X),100.0,4.2,100.0,69.9,100.0,4.3,98.0,2.1,100.0,69.9,98.0,2.1,0.5,0.7,0.0,69.9,0.5,0.8,1.5,2.0,0.0,69.9,1.5,2.0,0.0,4.2,0.0,69.9,0.0,4.3,0.0,4.2,0.0,69.9,0.0,4.3,0.0,4.2,0.0,69.9,0.0,4.3,0.0,4.2,0.0,69.9,0.0,4.3,0.3,0.6,0.0,69.9,0.3,0.6,97.8,2.2,100.0,69.9,97.7,2.2,73472,5237,10714,1816,73935,6344,545,42,15,9,530,42,9.4,3.3,26.7,32.2,8.9,3.2,29.5,6.3,46.7,40.4,29.1,6.5,61.1,7.4,26.7,31.3,62.1,7.7,4.6,(X),(X),(X),(X),(X)
1400000US36067016802,36067016802,"Census Tract 168.02, Onondaga County, New York",973,70,61,34,912,72,29.5,4.9,44.3,27.1,28.5,5.1,34.1,6.3,9.8,15.3,35.7,6.5,6.0,3.5,23.0,23.4,4.8,3.8,(X),(X),(X),(X),(X),(X),100.0,3.3,100.0,38.0,100.0,3.5,100.0,3.3,100.0,38.0,100.0,3.5,0.0,3.3,0.0,38.0,0.0,3.5,0.0,3.3,0.0,38.0,0.0,3.5,0.0,3.3,0.0,38.0,0.0,3.5,0.0,3.3,0.0,38.0,0.0,3.5,0.0,3.3,0.0,38.0,0.0,3.5,0.0,3.3,0.0,38.0,0.0,3.5,0.0,3.3,0.0,38.0,0.0,3.5,100.0,3.3,100.0,38.0,100.0,3.5,67050,7074,14107,855,68667,8131,709,51,29,21,680,54,9.6,4.4,37.9,34.7,8.4,4.4,34.8,9.5,20.7,30.6,35.4,9.9,55.6,9.8,41.4,37.9,56.2,10.2,3.9,(X),(X),(X),(X),(X)
1400000US36067016901,36067016901,"Census Tract 169.01, Onondaga County, New York",1035,56,55,30,980,63,36.8,4.3,25.5,23.0,37.4,4.7,39.8,4.7,76.4,23.7,37.8,4.8,4.7,2.3,45.5,26.8,2.4,1.5,(X),(X),(X),(X),(X),(X),100.0,3.1,100.0,40.0,100.0,3.3,96.9,2.2,87.3,18.4,97.4,2.2,0.6,0.9,0.0,40.0,0.6,1.0,0.0,3.1,0.0,40.0,0.0,3.3,1.8,1.9,0.0,40.0,1.9,2.0,0.0,3.1,0.0,40.0,0.0,3.3,0.7,1.0,12.7,18.4,0.0,3.3,0.0,3.1,0.0,40.0,0.0,3.3,0.0,3.1,0.0,40.0,0.0,3.3,96.9,2.2,87.3,18.4,97.4,2.2,78546,5547,20125,20301,79796,11351,775,53,50,30,725,56,9.3,3.9,30.0,27.3,7.9,3.6,26.7,5.8,34.0,27.8,26.2,5.7,64.0,6.9,36.0,26.2,65.9,6.8,2.4,(X),(X),(X),(X),(X)
1400000US36067016902,36067016902,"Census Tract 169.02, Onondaga County, New York",811,43,10,8,801,41,29.5,4.2,60.0,33.2,29.1,4.2,37.0,4.9,20.0,25.9,37.2,5.0,3.2,1.4,80.0,31.0,2.2,1.3,(X),(X),(X),(X),(X),(X),98.9,1.3,100.0,93.8,98.9,1.3,98.4,1.4,100.0,93.8,98.4,1.4,0.0,3.9,0.0,93.8,0.0,4.0,0.0,3.9,0.0,93.8,0.0,4.0,0.5,0.5,0.0,93.8,0.5,0.5,0.0,3.9,0.0,93.8,0.0,4.0,0.0,3.9,0.0,93.8,0.0,4.0,1.1,1.3,0.0,93.8,1.1,1.3,0.0,3.9,0.0,93.8,0.0,4.0,98.4,1.4,100.0,93.8,98.4,1.4,69261,6529,12083,25940,69830,6644,623,38,2,3,621,38,8.3,2.7,0.0,100.0,8.4,2.8,24.7,6.1,0.0,100.0,24.8,6.1,66.9,6.2,100.0,100.0,66.8,6.3,2.8,(X),(X),(X),(X),(X)
1400000US36067940000,36067940000,"Census Tract 9400, Onondaga County, New York",21,15,0,89,21,15,100.0,64.7,-,**,100.0,64.7,0.0,64.7,-,**,0.0,64.7,0.0,64.7,-,**,0.0,64.7,(X),(X),(X),(X),(X),(X),100.0,64.7,-,**,100.0,64.7,0.0,64.7,-,**,0.0,64.7,0.0,64.7,-,**,0.0,64.7,28.6,25.5,-,**,28.6,25.5,0.0,64.7,-,**,0.0,64.7,0.0,64.7,-,**,0.0,64.7,71.4,25.5,-,**,71.4,25.5,0.0,64.7,-,**,0.0,64.7,71.4,25.5,-,**,71.4,25.5,0.0,64.7,-,**,0.0,64.7,78250,744,-,**,78250,744,21,15,0,89,21,15,28.6,25.5,-,**,28.6,25.5,71.4,25.5,-,**,71.4,25.5,0.0,64.7,-,**,0.0,64.7,0.0,(X),(X),(X),(X),(X)
1400000US36069050101,36069050101,"Census Tract 501.01, Ontario County, New York",1377,76,50,31,1327,78,45.3,7.6,46.0,33.1,45.3,8.0,31.3,5.7,24.0,37.9,31.6,5.8,2.3,1.7,64.0,33.6,0.0,2.4,(X),(X),(X),(X),(X),(X),100.0,2.3,100.0,41.9,100.0,2.4,100.0,2.3,100.0,41.9,100.0,2.4,0.0,2.3,0.0,41.9,0.0,2.4,0.0,2.3,0.0,41.9,0.0,2.4,0.0,2.3,0.0,41.9,0.0,2.4,0.0,2.3,0.0,41.9,0.0,2.4,0.0,2.3,0.0,41.9,0.0,2.4,0.0,2.3,0.0,41.9,0.0,2.4,0.0,2.3,0.0,41.9,0.0,2.4,100.0,2.3,100.0,41.9,100.0,2.4,88375,13264,11333,3592,89268,7269,882,81,12,18,870,82,14.3,7.0,100.0,85.6,13.1,6.4,27.9,12.7,0.0,85.6,28.3,12.8,57.8,13.3,0.0,85.6,58.6,13.4,0.0,(X),(X),(X),(X),(X)
1400000US36069050102,36069050102,"Census Tract 501.02, Ontario County, New York",4073,143,126,95,3947,167,36.7,3.7,87.3,23.0,35.0,3.7,38.9,3.2,0.0,22.5,40.2,3.5,2.7,1.6,24.6,30.7,2.0,1.6,(X),(X),(X),(X),(X),(X),99.8,0.4,100.0,22.5,99.7,0.4,97.6,1.1,100.0,22.5,97.5,1.1,0.2,0.3,0.0,22.5,0.2,0.3,0.0,0.8,0.0,22.5,0.0,0.8,1.8,1.0,0.0,22.5,1.8,1.0,0.0,0.8,0.0,22.5,0.0,0.8,0.1,0.2,0.0,22.5,0.2,0.3,0.2,0.4,0.0,22.5,0.3,0.4,1.6,1.1,0.0,22.5,1.6,1.1,96.2,1.6,100.0,22.5,96.1,1.6,72924,7591,32621,11064,75516,10264,2956,132,49,48,2907,140,12.5,3.6,0.0,42.4,12.7,3.6,26.5,4.3,40.8,53.3,26.3,4.4,61.0,4.2,59.2,53.3,61.0,4.3,1.1,(X),(X),(X),(X),(X)
1400000US36069050201,36069050201,"Census Tract 502.01, Ontario County, New York",2381,159,106,63,2275,169,25.9,4.7,33.0,26.1,25.5,5.0,39.3,6.5,56.6,29.1,38.5,7.0,10.5,4.7,37.7,29.4,9.3,4.9,(X),(X),(X),(X),(X),(X),98.7,1.5,84.0,22.6,99.4,1.1,96.4,2.6,84.0,22.6,97.0,2.4,0.5,0.7,0.0,25.9,0.5,0.8,0.0,1.4,0.0,25.9,0.0,1.4,0.6,0.9,0.0,25.9,0.7,0.9,0.0,1.4,0.0,25.9,0.0,1.4,1.3,1.9,0.0,25.9,1.3,2.0,1.3,1.5,16.0,22.6,0.6,1.1,4.7,4.3,0.0,25.9,4.9,4.5,91.7,5.2,84.0,22.6,92.1,5.4,55644,3358,29211,27987,55939,3244,1766,158,82,59,1684,165,13.1,4.8,0.0,31.5,13.8,5.1,32.4,8.8,57.3,33.6,31.2,9.2,54.4,7.3,42.7,33.6,55.0,7.6,0.0,(X),(X),(X),(X),(X)
1400000US36069050202,36069050202,"Census Tract 502.02, Ontario County, New York",2171,135,75,56,2096,135,25.3,4.3,0.0,33.5,26.2,4.4,43.0,5.6,33.3,30.5,43.4,5.5,6.4,4.0,52.0,43.6,4.7,3.5,(X),(X),(X),(X),(X),(X),97.3,2.4,52.0,36.6,98.9,1.5,94.4,2.7,52.0,36.6,95.9,3.2,2.4,2.6,0.0,33.5,2.5,2.7,0.0,1.5,0.0,33.5,0.0,1.5,0.5,0.7,0.0,33.5,0.5,0.8,0.0,1.5,0.0,33.5,0.0,1.5,0.0,1.5,0.0,33.5,0.0,1.5,2.7,2.4,48.0,36.6,1.1,1.5,2.3,2.4,37.3,42.0,1.1,1.5,94.4,2.7,52.0,36.6,95.9,3.2,62454,9207,14659,22776,65538,6631,1576,165,25,23,1551,165,4.0,2.4,0.0,59.3,4.1,2.4,40.0,9.0,100.0,59.3,39.1,9.1,56.0,8.7,0.0,59.3,56.9,8.8,0.0,(X),(X),(X),(X),(X)
1400000US36069050301,36069050301,"Census Tract 503.01, Ontario County, New York",1889,116,196,77,1693,155,43.4,5.0,36.7,21.3,44.2,5.4,29.2,5.2,44.4,22.1,27.4,4.8,7.9,3.3,30.6,17.8,5.3,3.1,(X),(X),(X),(X),(X),(X),99.7,0.5,97.4,4.6,100.0,1.9,99.3,1.1,97.4,4.6,99.5,1.0,0.4,0.5,0.0,15.2,0.4,0.6,0.0,1.7,0.0,15.2,0.0,1.9,0.1,0.6,0.0,15.2,0.1,0.7,0.0,1.7,0.0,15.2,0.0,1.9,0.0,1.7,0.0,15.2,0.0,1.9,0.3,0.5,2.6,4.6,0.0,1.9,0.4,0.5,0.0,15.2,0.4,0.6,99.3,1.1,97.4,4.6,99.5,1.0,54075,8695,24792,50082,56146,8950,1249,109,114,63,1135,131,14.5,5.5,23.7,21.9,13.6,5.4,23.5,6.5,30.7,25.0,22.7,6.6,62.0,6.5,45.6,29.9,63.7,6.1,1.3,(X),(X),(X),(X),(X)
1400000US36069050302,36069050302,"Census Tract 503.02, Ontario County, New York",1836,125,158,62,1678,119,36.3,3.8,24.1,15.2,37.5,4.2,30.5,4.4,67.7,14.1,27.0,4.7,7.9,3.0,48.7,18.9,4.1,2.2,(X),(X),(X),(X),(X),(X),99.2,0.7,100.0,18.5,99.2,0.8,98.7,0.9,93.7,7.1,99.2,0.8,0.3,0.4,3.2,4.7,0.0,1.9,0.3,0.4,3.2,4.8,0.0,1.9,0.0,1.8,0.0,18.5,0.0,1.9,0.0,1.8,0.0,18.5,0.0,1.9,0.0,1.8,0.0,18.5,0.0,1.9,0.8,0.7,0.0,18.5,0.8,0.8,1.3,1.1,5.7,8.6,0.9,0.9,97.4,1.4,88.0,11.8,98.3,1.1,52083,3459,23357,2726,54203,2676,1212,108,119,54,1093,98,13.8,3.5,18.5,16.3,13.3,3.2,22.9,5.5,62.2,22.4,18.7,4.7,63.3,6.3,19.3,16.4,68.1,5.3,0.9,(X),(X),(X),(X),(X)
1400000US36069050400,36069050400,"Census Tract 504, Ontario County, New York",2917,121,129,70,2788,141,33.3,3.9,10.1,12.7,34.4,4.1,29.0,3.9,48.1,28.3,28.2,4.3,6.0,3.6,41.1,28.9,4.3,3.6,(X),(X),(X),(X),(X),(X),99.8,0.4,100.0,22.0,99.7,0.4,99.0,0.8,100.0,22.0,98.9,0.8,0.3,0.5,0.0,22.0,0.3,0.6,0.0,1.1,0.0,22.0,0.0,1.2,0.2,0.4,0.0,22.0,0.3,0.4,0.0,1.1,0.0,22.0,0.0,1.2,0.2,0.3,0.0,22.0,0.3,0.3,0.2,0.4,0.0,22.0,0.3,0.4,0.5,0.6,0.0,22.0,0.6,0.6,98.7,0.9,100.0,22.0,98.6,0.9,63523,10095,26875,13446,68269,9563,2004,116,68,48,1936,116,9.6,2.9,8.8,14.8,9.7,3.0,24.5,5.2,39.7,42.3,24.0,5.4,65.9,6.1,51.5,45.7,66.4,6.4,0.6,(X),(X),(X),(X),(X)
1400000US36069050500,36069050500,"Census Tract 505, Ontario County, New York",2421,106,162,59,2259,121,38.8,3.9,24.1,12.9,39.9,4.0,35.8,4.1,42.6,22.4,35.3,4.7,6.4,2.7,25.9,13.1,5.0,2.6,(X),(X),(X),(X),(X),(X),100.0,1.3,100.0,18.1,100.0,1.4,99.5,0.7,100.0,18.1,99.4,0.8,0.1,0.2,0.0,18.1,0.1,0.2,0.0,1.3,0.0,18.1,0.0,1.4,0.4,0.7,0.0,18.1,0.4,0.8,0.0,1.3,0.0,18.1,0.0,1.4,0.0,1.3,0.0,18.1,0.0,1.4,0.0,1.3,0.0,18.1,0.0,1.4,0.0,1.3,0.0,18.1,0.0,1.4,99.5,0.7,100.0,18.1,99.4,0.8,60241,3405,19931,6875,61974,3211,1773,92,106,48,1667,104,11.8,2.9,34.0,23.0,10.4,2.9,31.6,5.2,31.1,20.0,31.6,5.7,56.6,6.0,34.9,25.7,58.0,6.2,3.3,(X),(X),(X),(X),(X)
1400000US36069050601,36069050601,"Census Tract 506.01, Ontario County, New York",2449,167,36,40,2413,178,42.9,6.2,0.0,49.4,43.6,6.4,29.6,6.1,100.0,49.4,28.6,6.3,4.4,2.3,100.0,49.4,3.0,2.0,(X),(X),(X),(X),(X),(X),99.3,1.1,100.0,49.4,99.3,1.2,93.8,4.9,100.0,49.4,93.7,5.0,4.5,4.7,0.0,49.4,4.6,4.7,0.3,0.5,0.0,49.4,0.3,0.5,0.6,1.2,0.0,49.4,0.6,1.2,0.0,1.3,0.0,49.4,0.0,1.3,0.0,1.3,0.0,49.4,0.0,1.3,0.7,1.1,0.0,49.4,0.7,1.2,0.7,1.1,0.0,49.4,0.7,1.2,93.8,4.9,100.0,49.4,93.7,5.0,69746,7918,17813,11874,70938,7246,1637,165,36,40,1601,171,14.0,5.7,0.0,49.4,14.3,5.8,28.5,7.7,55.6,55.6,27.9,7.6,57.5,8.6,44.4,55.6,57.8,8.6,1.2,(X),(X),(X),(X),(X)
1400000US36069050602,36069050602,"Census Tract 506.02, Ontario County, New York",1712,159,75,63,1637,177,40.9,7.0,56.0,41.2,40.2,6.9,23.1,4.0,44.0,41.2,22.2,4.8,13.7,5.2,44.0,41.2,12.3,5.2,(X),(X),(X),(X),(X),(X),100.0,1.9,100.0,33.5,100.0,2.0,91.1,4.5,100.0,33.5,90.7,4.6,7.7,4.2,0.0,33.5,8.0,4.3,0.0,1.9,0.0,33.5,0.0,2.0,1.3,1.5,0.0,33.5,1.3,1.6,0.0,1.9,0.0,33.5,0.0,2.0,0.0,1.9,0.0,33.5,0.0,2.0,0.0,1.9,0.0,33.5,0.0,2.0,0.8,1.3,0.0,33.5,0.9,1.4,90.2,4.8,100.0,33.5,89.8,4.9,49940,4134,18906,22918,51044,4449,1112,115,60,58,1052,125,15.8,7.2,45.0,52.0,14.2,6.7,35.1,11.2,55.0,52.0,33.9,11.9,49.1,11.0,0.0,38.3,51.9,11.5,3.0,(X),(X),(X),(X),(X)
1400000US36069050800,36069050800,"Census Tract 508, Ontario County, New York",1312,89,201,66,1111,102,36.7,5.5,60.2,21.8,32.4,4.6,27.1,4.7,57.2,18.9,21.7,6.1,12.3,5.1,49.8,25.4,5.5,3.1,(X),(X),(X),(X),(X),(X),99.5,0.8,100.0,14.9,99.5,0.9,99.1,1.2,100.0,14.9,98.9,1.5,0.5,0.9,0.0,14.9,0.5,1.0,0.0,2.4,0.0,14.9,0.0,2.9,0.0,2.4,0.0,14.9,0.0,2.9,0.0,2.4,0.0,14.9,0.0,2.9,0.0,2.4,0.0,14.9,0.0,2.9,0.5,0.8,0.0,14.9,0.5,0.9,0.0,2.4,0.0,14.9,0.0,2.9,99.1,1.2,100.0,14.9,98.9,1.5,50326,4693,15820,6559,54954,17913,701,98,115,60,586,97,18.4,6.3,24.3,22.9,17.2,5.9,31.0,9.7,63.5,31.9,24.6,10.3,50.6,8.8,12.2,17.7,58.2,9.6,4.0,(X),(X),(X),(X),(X)
1400000US36069050900,36069050900,"Census Tract 509, Ontario County, New York",1059,79,63,52,996,87,36.4,7.3,20.6,36.3,37.4,7.4,27.2,6.5,46.0,48.2,26.0,6.5,9.2,5.4,85.7,25.0,4.3,3.3,(X),(X),(X),(X),(X),(X),98.3,2.0,100.0,37.3,98.2,2.1,97.5,2.4,100.0,37.3,97.3,2.6,0.0,3.0,0.0,37.3,0.0,3.2,0.0,3.0,0.0,37.3,0.0,3.2,0.8,1.3,0.0,37.3,0.9,1.4,0.0,3.0,0.0,37.3,0.0,3.2,0.0,3.0,0.0,37.3,0.0,3.2,1.7,2.0,0.0,37.3,1.8,2.1,0.9,1.4,0.0,37.3,1.0,1.5,96.5,2.8,100.0,37.3,96.3,3.0,66528,10173,12216,11844,70417,7760,645,100,29,47,616,98,9.9,6.8,0.0,55.1,10.4,7.3,19.7,8.7,0.0,55.1,20.6,8.9,70.4,10.0,100.0,55.1,69.0,10.6,0.0,(X),(X),(X),(X),(X)
