GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC03_EST_VC14,HC03_MOE_VC14,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC03_EST_VC16,HC03_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC03_EST_VC22,HC03_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC03_EST_VC23,HC03_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC03_EST_VC24,HC03_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC03_EST_VC25,HC03_MOE_VC25,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC03_EST_VC27,HC03_MOE_VC27
1400000US36077991600,36077991600,"Census Tract 9916, Otsego County, New York",1846,145,127,47,1719,159,33.9,6.0,13.4,14.6,35.4,6.5,32.1,6.8,53.5,20.6,30.5,7.0,6.2,2.6,41.7,21.8,3.6,2.0,(X),(X),(X),(X),(X),(X),99.7,0.4,100.0,23.8,99.7,0.5,97.8,1.4,96.9,4.9,97.9,1.5,0.1,0.2,0.0,23.8,0.1,0.3,0.2,0.4,3.1,4.9,0.0,2.0,1.0,1.0,0.0,23.8,1.1,1.1,0.0,1.9,0.0,23.8,0.0,2.0,0.5,0.9,0.0,23.8,0.6,0.9,0.3,0.4,0.0,23.8,0.3,0.5,0.5,0.9,0.0,23.8,0.6,0.9,97.8,1.4,96.9,4.9,97.9,1.5,43750,8533,18964,1816,46069,5932,1184,111,92,42,1092,122,11.8,4.5,0.0,30.6,12.8,4.9,43.2,8.0,34.8,24.2,43.9,8.5,45.0,7.9,65.2,24.2,43.3,8.3,1.0,(X),(X),(X),(X),(X)
1400000US36079010100,36079010100,"Census Tract 101, Putnam County, New York",1292,199,124,80,1168,189,34.7,7.2,36.3,34.7,34.5,7.2,31.3,5.8,21.8,29.6,32.3,6.0,2.5,2.1,16.1,19.4,1.0,1.5,(X),(X),(X),(X),(X),(X),98.5,1.8,100.0,24.2,98.4,1.9,90.8,5.1,66.1,34.6,93.4,4.3,2.1,2.4,12.1,20.6,1.0,1.5,0.0,2.7,0.0,24.2,0.0,2.9,2.2,2.2,0.0,24.2,2.4,2.4,0.0,2.7,0.0,24.2,0.0,2.9,3.5,3.8,21.8,29.6,1.5,2.4,1.5,1.8,0.0,24.2,1.6,1.9,10.8,5.3,21.8,29.6,9.6,4.9,83.5,6.1,66.1,34.6,85.4,6.0,70987,7911,60926,57227,73063,5562,813,155,42,46,771,151,8.4,3.9,0.0,47.5,8.8,4.1,17.5,8.3,0.0,47.5,18.4,8.8,74.2,8.7,100.0,47.5,72.8,9.2,4.4,(X),(X),(X),(X),(X)
1400000US36079010200,36079010200,"Census Tract 102, Putnam County, New York",2065,257,44,55,2021,251,26.8,5.2,31.8,57.0,26.7,5.0,38.4,5.6,0.0,46.4,39.2,5.7,3.9,3.0,68.2,57.0,2.5,2.0,(X),(X),(X),(X),(X),(X),99.2,1.2,100.0,46.4,99.2,1.3,91.4,3.5,68.2,57.0,91.9,3.5,3.7,2.6,31.8,57.0,3.1,2.4,0.0,1.7,0.0,46.4,0.0,1.7,0.7,0.9,0.0,46.4,0.7,0.9,0.0,1.7,0.0,46.4,0.0,1.7,3.3,2.6,0.0,46.4,3.4,2.7,0.8,1.2,0.0,46.4,0.8,1.3,9.8,4.4,0.0,46.4,10.0,4.6,85.7,4.8,68.2,57.0,86.1,5.0,93966,14024,6833,203937,94351,14029,1439,224,14,25,1425,221,2.5,2.0,0.0,82.3,2.5,2.0,35.0,7.9,0.0,82.3,35.4,8.0,62.5,8.1,100.0,82.2,62.1,8.1,0.0,(X),(X),(X),(X),(X)
1400000US36079010300,36079010300,"Census Tract 103, Putnam County, New York",1882,114,26,32,1856,114,29.8,5.6,0.0,60.4,30.2,5.6,41.1,5.5,19.2,34.0,41.4,5.6,7.4,4.3,80.8,34.0,6.4,4.0,(X),(X),(X),(X),(X),(X),95.5,3.7,100.0,60.4,95.4,3.8,88.6,6.0,100.0,60.4,88.5,6.1,2.1,2.0,0.0,60.4,2.1,2.0,0.0,1.8,0.0,60.4,0.0,1.9,0.0,1.8,0.0,60.4,0.0,1.9,0.0,1.8,0.0,60.4,0.0,1.9,4.8,4.3,0.0,60.4,4.8,4.4,4.5,3.7,0.0,60.4,4.6,3.8,11.5,6.0,80.8,34.0,10.6,5.8,82.3,6.9,19.2,34.0,83.2,6.8,79652,5760,6548,714,79918,6541,1491,135,5,9,1486,136,4.2,2.6,0.0,100.0,4.2,2.6,27.4,8.2,100.0,100.0,27.1,8.2,68.5,8.1,0.0,100.0,68.7,8.1,0.0,(X),(X),(X),(X),(X)
1400000US36079010400,36079010400,"Census Tract 104, Putnam County, New York",1245,107,10,16,1235,107,29.6,7.3,100.0,97.3,29.1,7.3,38.2,7.7,0.0,97.3,38.5,7.6,6.9,5.2,0.0,97.3,7.0,5.2,(X),(X),(X),(X),(X),(X),97.5,2.8,100.0,97.3,97.5,2.9,92.7,4.8,100.0,97.3,92.6,4.9,2.7,3.5,0.0,97.3,2.8,3.5,0.0,2.8,0.0,97.3,0.0,2.8,2.1,2.0,0.0,97.3,2.1,2.0,0.0,2.8,0.0,97.3,0.0,2.8,0.0,2.8,0.0,97.3,0.0,2.8,2.5,2.8,0.0,97.3,2.5,2.9,4.7,4.2,0.0,97.3,4.8,4.3,88.4,6.8,100.0,97.3,88.3,6.8,75777,10357,-,**,76115,10568,940,111,10,16,930,115,12.4,7.1,100.0,97.3,11.5,6.9,38.1,10.8,0.0,97.3,38.5,10.7,49.5,9.9,0.0,97.3,50.0,10.2,0.8,(X),(X),(X),(X),(X)
1400000US36079010500,36079010500,"Census Tract 105, Putnam County, New York",2006,150,42,47,1964,155,33.9,8.0,0.0,47.5,34.6,8.1,37.6,6.8,69.0,54.9,37.0,6.7,4.2,3.3,100.0,47.5,2.2,2.1,(X),(X),(X),(X),(X),(X),99.5,0.9,100.0,47.5,99.4,0.9,93.9,4.7,69.0,54.9,94.4,4.8,1.6,2.5,0.0,47.5,1.7,2.6,0.0,1.7,0.0,47.5,0.0,1.8,0.0,1.7,0.0,47.5,0.0,1.8,0.0,1.7,0.0,47.5,0.0,1.8,3.9,3.9,31.0,54.9,3.4,4.0,0.5,0.9,0.0,47.5,0.6,0.9,8.7,5.3,31.0,54.9,8.2,5.4,90.8,5.5,69.0,54.9,91.2,5.6,107021,25189,8190,1824,115515,23109,1577,173,29,45,1548,174,6.5,4.8,100.0,57.1,4.7,3.8,27.8,8.9,0.0,57.1,28.4,8.9,65.7,9.3,0.0,57.1,66.9,9.4,0.0,(X),(X),(X),(X),(X)
1400000US36079010600,36079010600,"Census Tract 106, Putnam County, New York",1372,127,18,25,1354,130,40.8,7.1,77.8,48.3,40.3,7.1,37.8,6.7,22.2,48.3,38.0,6.8,9.0,4.7,77.8,48.3,8.1,5.5,(X),(X),(X),(X),(X),(X),100.0,2.5,100.0,72.5,100.0,2.5,96.2,3.6,100.0,72.5,96.2,3.7,0.0,2.5,0.0,72.5,0.0,2.5,0.0,2.5,0.0,72.5,0.0,2.5,1.7,2.7,0.0,72.5,1.8,2.8,0.0,2.5,0.0,72.5,0.0,2.5,2.0,2.4,0.0,72.5,2.1,2.4,0.0,2.5,0.0,72.5,0.0,2.5,2.0,2.4,0.0,72.5,2.1,2.4,96.2,3.6,100.0,72.5,96.2,3.7,87870,14375,9107,39142,88704,14859,1007,125,4,7,1003,126,6.8,3.9,0.0,100.0,6.8,3.9,32.6,8.4,100.0,100.0,32.3,8.4,60.7,8.9,0.0,100.0,60.9,8.9,0.0,(X),(X),(X),(X),(X)
1400000US36079010700,36079010700,"Census Tract 107, Putnam County, New York",1076,93,8,11,1068,95,41.3,6.1,100.0,100.0,40.8,6.2,27.0,5.6,0.0,100.0,27.2,5.6,3.2,2.4,25.0,54.6,3.0,2.3,(X),(X),(X),(X),(X),(X),99.3,0.9,100.0,100.0,99.3,0.9,94.1,5.2,100.0,100.0,94.0,5.2,0.0,3.2,0.0,100.0,0.0,3.2,0.0,3.2,0.0,100.0,0.0,3.2,0.7,1.0,0.0,100.0,0.7,1.0,0.0,3.2,0.0,100.0,0.0,3.2,4.6,5.0,0.0,100.0,4.7,5.1,0.7,0.9,0.0,100.0,0.7,0.9,4.6,5.0,0.0,100.0,4.7,5.1,94.1,5.2,100.0,100.0,94.0,5.2,72917,10440,-,**,74583,11554,652,86,2,5,650,86,9.2,4.3,0.0,100.0,9.2,4.3,32.7,8.2,100.0,100.0,32.5,8.2,58.1,7.9,0.0,100.0,58.3,7.9,0.8,(X),(X),(X),(X),(X)
1400000US36079010800,36079010800,"Census Tract 108, Putnam County, New York",1023,90,4,8,1019,90,31.4,5.7,100.0,100.0,31.1,5.7,41.6,7.5,0.0,100.0,41.8,7.4,5.2,3.7,0.0,100.0,5.2,3.7,(X),(X),(X),(X),(X),(X),98.9,1.8,100.0,100.0,98.9,1.8,91.4,5.6,100.0,100.0,91.4,5.6,0.0,3.4,0.0,100.0,0.0,3.4,0.0,3.4,0.0,100.0,0.0,3.4,5.8,4.3,0.0,100.0,5.8,4.4,0.0,3.4,0.0,100.0,0.0,3.4,1.8,2.0,0.0,100.0,1.8,2.0,1.1,1.8,0.0,100.0,1.1,1.8,6.9,6.6,0.0,100.0,7.0,6.6,87.3,8.2,100.0,100.0,87.2,8.2,87313,16257,-,**,87574,16747,825,83,0,123,825,83,7.3,3.5,-,**,7.3,3.5,31.9,9.8,-,**,31.9,9.8,60.8,9.6,-,**,60.8,9.6,0.4,(X),(X),(X),(X),(X)
1400000US36079010900,36079010900,"Census Tract 109, Putnam County, New York",2504,143,19,34,2485,147,25.1,6.1,0.0,70.6,25.3,6.1,44.9,5.6,100.0,70.6,44.5,5.6,4.5,3.2,0.0,70.6,4.5,3.2,(X),(X),(X),(X),(X),(X),95.9,3.6,0.0,70.6,96.7,3.3,85.4,6.4,0.0,70.6,86.1,6.3,5.1,3.6,0.0,70.6,5.2,3.6,0.0,1.4,0.0,70.6,0.0,1.4,1.0,1.4,0.0,70.6,1.0,1.5,0.0,1.4,0.0,70.6,0.0,1.4,4.4,3.4,0.0,70.6,4.5,3.4,4.1,3.6,100.0,70.6,3.3,3.3,8.6,4.8,0.0,70.6,8.7,4.8,82.6,6.8,0.0,70.6,83.2,6.8,82689,6075,-,**,82390,6168,1951,170,19,34,1932,174,6.5,4.1,0.0,70.6,6.5,4.1,24.6,7.4,100.0,70.6,23.8,7.3,69.0,7.4,0.0,70.6,69.7,7.4,0.4,(X),(X),(X),(X),(X)
1400000US36079011000,36079011000,"Census Tract 110, Putnam County, New York",1303,104,0,123,1303,104,34.9,6.1,-,**,34.9,6.1,42.2,5.7,-,**,42.2,5.7,0.0,2.6,-,**,0.0,2.6,(X),(X),(X),(X),(X),(X),100.0,2.6,-,**,100.0,2.6,96.4,2.5,-,**,96.4,2.5,0.6,1.0,-,**,0.6,1.0,0.0,2.6,-,**,0.0,2.6,0.8,1.2,-,**,0.8,1.2,0.0,2.6,-,**,0.0,2.6,2.2,2.1,-,**,2.2,2.1,0.0,2.6,-,**,0.0,2.6,2.8,2.3,-,**,2.8,2.3,96.4,2.5,-,**,96.4,2.5,102099,10461,-,**,102099,10461,1092,118,0,123,1092,118,10.1,5.8,-,**,10.1,5.8,24.2,7.1,-,**,24.2,7.1,65.8,7.9,-,**,65.8,7.9,0.8,(X),(X),(X),(X),(X)
1400000US36079011100,36079011100,"Census Tract 111, Putnam County, New York",1643,86,36,56,1607,100,26.0,5.1,0.0,51.3,26.6,5.2,51.9,6.0,100.0,51.3,50.8,5.8,1.6,2.6,0.0,51.3,1.7,2.7,(X),(X),(X),(X),(X),(X),99.2,1.2,100.0,51.3,99.2,1.3,94.2,3.9,100.0,51.3,94.1,4.0,1.5,2.3,0.0,51.3,1.6,2.3,0.0,2.1,0.0,51.3,0.0,2.2,2.9,3.1,0.0,51.3,3.0,3.1,0.0,2.1,0.0,51.3,0.0,2.2,0.5,1.1,0.0,51.3,0.6,1.2,0.8,1.2,0.0,51.3,0.8,1.3,4.3,4.0,100.0,51.3,2.2,2.1,90.4,5.3,0.0,51.3,92.5,4.2,97609,7440,-,**,95083,7449,1502,105,36,56,1466,104,5.0,3.1,0.0,51.3,5.1,3.2,18.0,6.3,0.0,51.3,18.5,6.4,77.0,6.7,100.0,51.3,76.4,6.9,1.0,(X),(X),(X),(X),(X)
1400000US36079011200,36079011200,"Census Tract 112, Putnam County, New York",2293,120,25,36,2268,122,36.2,5.8,88.0,58.4,35.7,5.9,39.3,4.8,0.0,61.6,39.7,4.9,8.3,5.7,88.0,58.4,7.5,5.7,(X),(X),(X),(X),(X),(X),100.0,1.5,100.0,61.6,100.0,1.5,96.9,3.0,100.0,61.6,96.9,3.0,0.0,1.5,0.0,61.6,0.0,1.5,0.0,1.5,0.0,61.6,0.0,1.5,0.0,1.5,0.0,61.6,0.0,1.5,0.0,1.5,0.0,61.6,0.0,1.5,3.1,3.0,0.0,61.6,3.1,3.0,0.0,1.5,0.0,61.6,0.0,1.5,9.0,4.5,88.0,58.4,8.2,4.3,91.0,4.5,12.0,58.4,91.8,4.3,75172,17458,8920,7346,75784,18114,1704,144,3,12,1701,144,7.6,5.3,0.0,100.0,7.6,5.3,23.2,7.5,0.0,100.0,23.2,7.5,69.2,8.1,100.0,100.0,69.1,8.1,1.4,(X),(X),(X),(X),(X)
1400000US36079011300,36079011300,"Census Tract 113, Putnam County, New York",1339,96,18,28,1321,100,31.8,4.7,0.0,72.5,32.2,4.8,39.9,5.8,100.0,72.5,39.1,6.3,0.5,1.0,0.0,72.5,0.5,1.0,(X),(X),(X),(X),(X),(X),99.0,1.8,100.0,72.5,99.0,1.8,95.5,3.0,100.0,72.5,95.5,3.1,1.0,1.8,0.0,72.5,1.0,1.8,0.0,2.6,0.0,72.5,0.0,2.6,2.5,2.0,0.0,72.5,2.6,2.0,0.0,2.6,0.0,72.5,0.0,2.6,0.0,2.6,0.0,72.5,0.0,2.6,1.0,1.8,0.0,72.5,1.0,1.8,2.5,2.5,0.0,72.5,2.5,2.5,94.0,3.3,100.0,72.5,93.9,3.3,101918,10825,-,**,101530,9698,1112,105,18,28,1094,108,4.9,2.9,0.0,72.5,4.9,3.0,24.6,8.2,0.0,72.5,25.0,8.2,70.6,8.4,100.0,72.5,70.1,8.3,1.6,(X),(X),(X),(X),(X)
1400000US36079011400,36079011400,"Census Tract 114, Putnam County, New York",1784,122,0,123,1784,122,33.6,6.6,-,**,33.6,6.6,39.9,6.0,-,**,39.9,6.0,3.8,2.4,-,**,3.8,2.4,(X),(X),(X),(X),(X),(X),99.2,1.5,-,**,99.2,1.5,98.5,2.0,-,**,98.5,2.0,0.0,1.9,-,**,0.0,1.9,0.0,1.9,-,**,0.0,1.9,0.7,1.3,-,**,0.7,1.3,0.0,1.9,-,**,0.0,1.9,0.0,1.9,-,**,0.0,1.9,0.8,1.5,-,**,0.8,1.5,4.0,2.9,-,**,4.0,2.9,94.5,3.4,-,**,94.5,3.4,105500,10116,-,**,105500,10116,1381,118,0,123,1381,118,7.4,3.5,-,**,7.4,3.5,21.7,7.1,-,**,21.7,7.1,70.9,7.6,-,**,70.9,7.6,0.6,(X),(X),(X),(X),(X)
1400000US36079011500,36079011500,"Census Tract 115, Putnam County, New York",2309,129,53,42,2256,137,36.6,6.9,73.6,36.8,35.7,7.1,38.2,6.4,22.6,35.7,38.6,6.5,2.5,2.0,26.4,36.8,2.0,1.8,(X),(X),(X),(X),(X),(X),98.4,1.9,100.0,42.3,98.3,1.9,92.6,4.5,100.0,42.3,92.4,4.6,0.9,1.5,0.0,42.3,0.9,1.6,0.0,1.5,0.0,42.3,0.0,1.5,1.9,1.6,0.0,42.3,1.9,1.6,0.0,1.5,0.0,42.3,0.0,1.5,3.1,3.3,0.0,42.3,3.1,3.4,1.6,1.9,0.0,42.3,1.7,1.9,11.0,4.2,0.0,42.3,11.2,4.3,85.1,5.2,100.0,42.3,84.7,5.4,80558,10102,12083,37166,81115,11961,1790,142,12,18,1778,145,15.0,5.5,0.0,88.8,15.1,5.6,34.7,7.6,100.0,88.8,34.3,7.7,50.3,7.2,0.0,88.8,50.6,7.2,0.9,(X),(X),(X),(X),(X)
1400000US36079011600,36079011600,"Census Tract 116, Putnam County, New York",2012,119,0,123,2012,119,39.2,7.5,-,**,39.2,7.5,42.6,7.3,-,**,42.6,7.3,1.9,2.0,-,**,1.9,2.0,(X),(X),(X),(X),(X),(X),95.4,2.9,-,**,95.4,2.9,89.9,4.2,-,**,89.9,4.2,0.0,1.7,-,**,0.0,1.7,0.0,1.7,-,**,0.0,1.7,4.4,3.1,-,**,4.4,3.1,0.0,1.7,-,**,0.0,1.7,1.1,1.5,-,**,1.1,1.5,4.6,2.9,-,**,4.6,2.9,4.0,2.1,-,**,4.0,2.1,88.9,4.5,-,**,88.9,4.5,105833,12078,-,**,105833,12078,1672,138,0,123,1672,138,8.1,4.1,-,**,8.1,4.1,29.8,8.0,-,**,29.8,8.0,62.1,8.0,-,**,62.1,8.0,1.4,(X),(X),(X),(X),(X)
1400000US36079011700,36079011700,"Census Tract 117, Putnam County, New York",2039,98,57,47,1982,116,31.9,4.9,0.0,40.8,32.8,4.9,31.8,7.2,57.9,40.9,31.0,7.1,4.2,3.0,61.4,41.6,2.6,2.3,(X),(X),(X),(X),(X),(X),99.4,0.9,100.0,40.8,99.4,0.9,92.4,4.5,61.4,46.4,93.3,4.3,1.2,1.5,0.0,40.8,1.3,1.5,0.0,1.7,0.0,40.8,0.0,1.7,2.3,2.4,0.0,40.8,2.3,2.4,0.0,1.7,0.0,40.8,0.0,1.7,3.5,3.6,38.6,46.4,2.5,3.2,0.6,0.9,0.0,40.8,0.6,0.9,7.1,3.8,57.9,40.9,5.6,3.5,89.5,4.7,42.1,40.9,90.8,4.6,97837,9859,9261,8678,98397,8298,1373,131,33,39,1340,132,7.5,3.6,0.0,53.6,7.7,3.6,29.6,8.6,66.7,57.7,28.7,8.5,62.9,9.1,33.3,57.7,63.6,9.1,0.0,(X),(X),(X),(X),(X)
1400000US36079011800,36079011800,"Census Tract 118, Putnam County, New York",2932,136,126,75,2806,155,28.6,4.7,0.0,23.9,29.9,5.0,33.8,5.1,46.0,34.2,33.3,5.3,4.6,2.5,6.3,10.7,4.5,2.6,(X),(X),(X),(X),(X),(X),97.7,2.4,93.7,10.7,97.9,2.5,85.7,5.8,93.7,10.7,85.4,6.0,5.0,3.9,0.0,23.9,5.2,4.0,0.0,1.2,0.0,23.9,0.0,1.2,1.1,1.1,0.0,23.9,1.1,1.1,0.0,1.2,0.0,23.9,0.0,1.2,5.9,3.4,0.0,23.9,6.2,3.6,2.3,2.4,6.3,10.7,2.1,2.5,13.1,4.5,26.2,33.3,12.5,4.7,78.9,6.0,73.8,33.3,79.1,6.5,77173,7293,23690,32966,80250,8590,2095,168,106,78,1989,178,6.4,2.9,0.0,27.5,6.7,3.0,23.5,7.4,23.6,30.2,23.5,7.4,70.1,7.8,76.4,30.2,69.8,7.7,1.3,(X),(X),(X),(X),(X)
1400000US36079011900,36079011900,"Census Tract 119, Putnam County, New York",1745,112,0,123,1745,112,30.3,4.4,-,**,30.3,4.4,43.9,5.3,-,**,43.9,5.3,0.5,0.9,-,**,0.5,0.9,(X),(X),(X),(X),(X),(X),98.3,1.8,-,**,98.3,1.8,88.7,6.1,-,**,88.7,6.1,3.8,3.8,-,**,3.8,3.8,0.0,2.0,-,**,0.0,2.0,0.6,1.0,-,**,0.6,1.0,0.0,2.0,-,**,0.0,2.0,5.2,4.6,-,**,5.2,4.6,1.7,1.8,-,**,1.7,1.8,9.5,5.7,-,**,9.5,5.7,84.4,7.0,-,**,84.4,7.0,100299,6771,-,**,100299,6771,1403,109,0,123,1403,109,9.9,3.5,-,**,9.9,3.5,21.7,6.1,-,**,21.7,6.1,68.4,5.9,-,**,68.4,5.9,0.6,(X),(X),(X),(X),(X)
1400000US36081000100,36081000100,"Census Tract 1, Queens County, New York",1179,96,18,14,1161,97,13.1,5.3,100.0,72.5,11.8,5.3,16.0,7.4,0.0,72.5,16.3,7.5,4.2,4.0,0.0,72.5,4.3,4.1,(X),(X),(X),(X),(X),(X),99.1,1.4,100.0,72.5,99.1,1.4,70.4,7.9,0.0,72.5,71.5,7.9,8.7,5.4,0.0,72.5,8.9,5.5,0.0,2.9,0.0,72.5,0.0,3.0,19.1,7.4,100.0,72.5,17.8,7.4,0.0,2.9,0.0,72.5,0.0,3.0,0.8,1.3,0.0,72.5,0.9,1.3,0.9,1.4,0.0,72.5,0.9,1.4,8.1,3.9,0.0,72.5,8.2,4.0,64.1,8.4,0.0,72.5,65.1,8.5,108625,12322,17500,9843,111250,11494,473,112,9,14,464,112,5.5,4.9,100.0,100.0,3.7,4.2,24.7,11.6,0.0,100.0,25.2,11.8,69.8,12.0,0.0,100.0,71.1,12.1,0.0,(X),(X),(X),(X),(X)
1400000US36081000200,36081000200,"Census Tract 2, Queens County, New York",832,99,148,78,684,98,33.5,11.6,20.9,20.5,36.3,13.7,57.6,11.9,81.1,19.1,52.5,14.3,15.6,10.5,52.0,35.7,7.7,7.8,(X),(X),(X),(X),(X),(X),100.0,4.1,100.0,20.9,100.0,5.0,38.0,10.4,15.5,19.0,42.8,11.2,2.8,5.0,15.5,25.9,0.0,5.0,0.0,4.1,0.0,20.9,0.0,5.0,30.3,9.3,34.5,31.5,29.4,11.6,0.0,4.1,0.0,20.9,0.0,5.0,29.0,11.9,34.5,36.8,27.8,12.5,0.0,4.1,0.0,20.9,0.0,5.0,44.0,11.6,43.2,33.0,44.2,13.3,23.0,6.9,6.8,11.3,26.5,8.2,58625,16241,18261,22317,65333,6045,678,120,138,77,540,106,15.5,11.9,48.6,37.9,7.0,6.8,34.4,11.1,35.5,38.4,34.1,12.0,50.1,12.6,15.9,20.1,58.9,14.1,1.2,(X),(X),(X),(X),(X)
1400000US36081000400,36081000400,"Census Tract 4, Queens County, New York",1325,108,164,88,1161,138,34.5,8.2,28.7,25.8,35.3,8.7,46.8,8.4,54.9,29.7,45.7,9.9,11.8,5.9,15.2,17.9,11.4,6.9,(X),(X),(X),(X),(X),(X),98.2,1.9,92.1,12.7,99.1,1.4,42.6,9.2,47.6,28.0,41.9,9.1,8.1,4.6,6.7,11.4,8.3,5.1,0.0,2.6,0.0,19.1,0.0,3.0,10.7,4.3,6.1,9.7,11.4,4.7,0.0,2.6,0.0,19.1,0.0,3.0,36.8,8.9,31.7,29.0,37.5,8.6,1.8,1.9,7.9,12.7,0.9,1.4,59.2,7.9,79.3,17.9,56.3,8.2,24.0,7.2,7.9,11.1,26.3,7.8,64969,12974,38100,27249,74375,7786,1065,113,125,76,940,124,8.5,5.1,20.8,20.5,6.9,5.1,24.4,8.4,36.8,31.7,22.8,8.8,67.0,9.6,42.4,29.9,70.3,10.0,3.9,(X),(X),(X),(X),(X)
1400000US36081000600,36081000600,"Census Tract 6, Queens County, New York",967,99,140,88,827,118,36.5,12.5,19.3,21.1,39.4,13.1,46.6,11.0,57.1,28.5,44.9,12.4,10.4,6.3,23.6,24.4,8.2,5.9,(X),(X),(X),(X),(X),(X),99.3,1.2,100.0,21.9,99.2,1.4,42.9,12.5,21.4,24.1,46.6,13.3,10.5,7.4,6.4,12.5,11.2,8.5,0.0,3.6,0.0,21.9,0.0,4.1,13.0,7.0,11.4,14.1,13.3,7.6,0.0,3.6,0.0,21.9,0.0,4.1,32.8,11.0,60.7,26.6,28.1,11.0,0.7,1.2,0.0,21.9,0.8,1.4,44.5,11.4,88.6,14.1,37.0,11.0,33.1,11.9,0.0,21.9,38.7,12.6,48925,23190,34259,21429,58125,26843,644,118,109,77,535,103,11.5,8.6,16.5,25.1,10.5,9.2,22.4,11.4,0.0,26.9,26.9,13.2,66.1,12.9,83.5,25.1,62.6,14.8,3.8,(X),(X),(X),(X),(X)
1400000US36081000700,36081000700,"Census Tract 7, Queens County, New York",1922,176,49,45,1873,166,9.7,4.7,51.0,44.8,8.6,4.4,21.7,6.8,57.1,39.5,20.8,6.8,1.6,2.2,20.4,35.0,1.1,2.1,(X),(X),(X),(X),(X),(X),100.0,1.8,100.0,44.0,100.0,1.8,79.2,6.4,20.4,35.0,80.8,6.3,3.4,3.1,0.0,44.0,3.5,3.2,1.0,1.9,0.0,44.0,1.0,2.0,10.2,4.7,30.6,42.5,9.7,4.5,0.0,1.8,0.0,44.0,0.0,1.8,6.1,4.1,49.0,44.8,5.0,3.9,0.0,1.8,0.0,44.0,0.0,1.8,20.9,9.3,69.4,42.5,19.6,9.1,65.3,8.7,0.0,44.0,67.1,8.6,62824,17859,25673,28280,63958,17013,838,181,49,45,789,179,2.0,2.9,20.4,35.0,0.9,2.1,38.7,14.4,53.1,45.7,37.8,14.9,59.3,14.2,26.5,38.3,61.3,14.4,1.4,(X),(X),(X),(X),(X)
